transaction_id,transaction_date,sku,product_category,store_id,warehouse_id,quantity_sold,unit_price,total_sales,reorder_threshold,expected_delivery_date,actual_delivery_date,delivery_status,supplier_name
TXN003502,2025-05-18,SKU0006,haircare,ST008,WH001,7,157.34,1101.38,8,2025-05-22,2025-05-25,delayed,Supplier 1
TXN003503,2025-05-19,SKU0006,haircare,ST008,WH001,3,157.34,472.02,8,2025-05-23,2025-05-23,on_time,Supplier 1
TXN003504,2025-05-20,SKU0006,haircare,ST008,WH001,4,157.34,629.36,8,2025-05-24,2025-05-24,on_time,Supplier 1
TXN003505,2025-05-21,SKU0006,haircare,ST008,WH001,11,157.34,1730.74,8,2025-05-26,2025-05-26,on_time,Supplier 1
TXN003506,2025-05-22,SKU0006,haircare,ST008,WH001,4,157.34,629.36,8,2025-05-25,2025-05-25,on_time,Supplier 1
TXN003507,2025-05-23,SKU0006,haircare,ST008,WH001,4,157.34,629.36,8,2025-05-25,2025-05-25,on_time,Supplier 1
TXN003508,2025-05-24,SKU0006,haircare,ST008,WH001,4,157.34,629.36,8,2025-05-29,2025-05-29,on_time,Supplier 1
TXN003509,2025-05-25,SKU0006,haircare,ST008,WH001,5,157.34,786.7,8,2025-05-31,2025-05-31,on_time,Supplier 1
TXN003510,2025-05-26,SKU0006,haircare,ST008,WH001,1,157.34,157.34,8,2025-05-28,2025-05-28,on_time,Supplier 1
TXN003511,2025-05-27,SKU0006,haircare,ST008,WH001,5,157.34,786.7,8,2025-05-31,2025-05-31,on_time,Supplier 1
TXN003512,2025-05-28,SKU0006,haircare,ST008,WH001,6,157.34,944.04,8,2025-06-03,2025-06-06,delayed,Supplier 1
TXN003513,2025-05-29,SKU0006,haircare,ST008,WH001,5,157.34,786.7,8,2025-06-02,2025-06-02,on_time,Supplier 1
TXN003514,2025-05-30,SKU0006,haircare,ST008,WH001,3,157.34,472.02,8,2025-06-03,2025-06-03,on_time,Supplier 1
TXN003515,2025-05-31,SKU0006,haircare,ST008,WH001,1,157.34,157.34,8,2025-06-03,2025-06-03,on_time,Supplier 1
TXN003516,2025-06-01,SKU0006,haircare,ST008,WH001,5,157.34,786.7,8,2025-06-07,2025-06-07,on_time,Supplier 1
TXN003517,2025-06-02,SKU0006,haircare,ST008,WH001,2,157.34,314.68,8,2025-06-08,2025-06-08,on_time,Supplier 1
TXN003518,2025-06-03,SKU0006,haircare,ST008,WH001,3,157.34,472.02,8,2025-06-09,2025-06-09,on_time,Supplier 1
TXN003519,2025-06-04,SKU0006,haircare,ST008,WH001,6,157.34,944.04,8,2025-06-07,2025-06-08,delayed,Supplier 1
TXN003520,2025-06-05,SKU0006,haircare,ST008,WH001,1,157.34,157.34,8,2025-06-10,2025-06-10,on_time,Supplier 1
TXN003521,2025-06-08,SKU0006,haircare,ST008,WH001,3,157.34,472.02,8,2025-06-14,2025-06-14,on_time,Supplier 1
TXN003522,2025-06-10,SKU0006,haircare,ST008,WH001,3,157.34,472.02,8,2025-06-13,2025-06-13,on_time,Supplier 1
TXN003523,2025-06-11,SKU0006,haircare,ST008,WH001,3,157.34,472.02,8,2025-06-16,2025-06-17,delayed,Supplier 1
TXN003524,2025-06-14,SKU0006,haircare,ST008,WH001,4,157.34,629.36,8,2025-06-18,2025-06-18,on_time,Supplier 1
TXN003525,2025-06-15,SKU0006,haircare,ST008,WH001,2,157.34,314.68,8,2025-06-18,2025-06-18,on_time,Supplier 1
TXN003526,2025-06-16,SKU0006,haircare,ST008,WH001,2,157.34,314.68,8,2025-06-21,2025-06-21,on_time,Supplier 1
TXN003527,2025-06-18,SKU0006,haircare,ST008,WH001,1,157.34,157.34,8,2025-06-24,2025-06-27,delayed,Supplier 1
TXN003528,2025-06-19,SKU0006,haircare,ST008,WH001,2,157.34,314.68,8,2025-06-25,2025-06-25,on_time,Supplier 1
TXN003529,2025-06-20,SKU0006,haircare,ST008,WH001,6,157.34,944.04,8,2025-06-26,2025-06-26,on_time,Supplier 1
TXN003530,2025-06-22,SKU0006,haircare,ST008,WH001,5,157.34,786.7,8,2025-06-25,2025-06-25,on_time,Supplier 1
TXN003531,2025-06-23,SKU0006,haircare,ST008,WH001,6,157.34,944.04,8,2025-06-27,2025-06-27,on_time,Supplier 1
TXN003532,2025-06-24,SKU0006,haircare,ST008,WH001,6,157.34,944.04,8,2025-06-27,2025-06-28,delayed,Supplier 1
TXN003533,2025-06-25,SKU0006,haircare,ST008,WH001,1,157.34,157.34,8,2025-07-01,2025-07-01,on_time,Supplier 1
TXN003534,2025-06-27,SKU0006,haircare,ST008,WH001,2,157.34,314.68,8,2025-06-29,2025-07-02,delayed,Supplier 1
TXN003535,2025-06-28,SKU0006,haircare,ST008,WH001,2,157.34,314.68,8,2025-07-03,2025-07-03,on_time,Supplier 1
TXN003536,2025-06-29,SKU0006,haircare,ST008,WH001,3,157.34,472.02,8,2025-07-04,2025-07-04,on_time,Supplier 1
TXN003537,2025-06-30,SKU0006,haircare,ST008,WH001,2,157.34,314.68,8,2025-07-05,2025-07-05,on_time,Supplier 1
TXN003538,2025-01-01,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-01-06,2025-01-06,on_time,Supplier 3
TXN003539,2025-01-02,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-01-08,2025-01-08,on_time,Supplier 3
TXN003540,2025-01-03,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-01-08,2025-01-08,on_time,Supplier 3
TXN003541,2025-01-05,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-01-07,2025-01-07,on_time,Supplier 3
TXN003542,2025-01-06,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-01-10,2025-01-10,on_time,Supplier 3
TXN003543,2025-01-07,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-01-11,2025-01-11,on_time,Supplier 3
TXN003544,2025-01-08,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-01-14,2025-01-14,on_time,Supplier 3
TXN003545,2025-01-09,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-01-12,2025-01-12,on_time,Supplier 3
TXN003546,2025-01-10,SKU0007,haircare,ST007,WH001,7,104.64,732.48,8,2025-01-16,2025-01-16,on_time,Supplier 3
TXN003547,2025-01-11,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-01-13,2025-01-13,on_time,Supplier 3
TXN003548,2025-01-12,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-01-16,2025-01-16,on_time,Supplier 3
TXN003549,2025-01-14,SKU0007,haircare,ST007,WH001,8,104.64,837.12,8,2025-01-18,2025-01-18,on_time,Supplier 3
TXN003550,2025-01-15,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-01-17,2025-01-17,on_time,Supplier 3
TXN003551,2025-01-17,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-01-21,2025-01-21,on_time,Supplier 3
TXN003552,2025-01-18,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-01-22,2025-01-22,on_time,Supplier 3
TXN003553,2025-01-19,SKU0007,haircare,ST007,WH001,8,104.64,837.12,8,2025-01-23,2025-01-23,on_time,Supplier 3
TXN003554,2025-01-20,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-01-24,2025-01-24,on_time,Supplier 3
TXN003555,2025-01-21,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-01-24,2025-01-24,on_time,Supplier 3
TXN003556,2025-01-22,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-01-27,2025-01-27,on_time,Supplier 3
TXN003557,2025-01-23,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-01-28,2025-01-28,on_time,Supplier 3
TXN003558,2025-01-24,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-01-29,2025-01-29,on_time,Supplier 3
TXN003559,2025-01-26,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-01-31,2025-01-31,on_time,Supplier 3
TXN003560,2025-01-27,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-01-29,2025-01-29,on_time,Supplier 3
TXN003561,2025-01-28,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-02-01,2025-02-01,on_time,Supplier 3
TXN003562,2025-01-29,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-02-01,2025-02-01,on_time,Supplier 3
TXN003563,2025-01-30,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-02-05,2025-02-05,on_time,Supplier 3
TXN003564,2025-01-31,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-02-03,2025-02-05,delayed,Supplier 3
TXN003565,2025-02-01,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-02-03,2025-02-03,on_time,Supplier 3
TXN003566,2025-02-04,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-02-06,2025-02-06,on_time,Supplier 3
TXN003567,2025-02-06,SKU0007,haircare,ST007,WH001,7,104.64,732.48,8,2025-02-11,2025-02-12,delayed,Supplier 3
TXN003568,2025-02-08,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-02-12,2025-02-12,on_time,Supplier 3
TXN003569,2025-02-09,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-02-15,2025-02-15,on_time,Supplier 3
TXN003570,2025-02-10,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-02-15,2025-02-15,on_time,Supplier 3
TXN003571,2025-02-11,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-02-13,2025-02-13,on_time,Supplier 3
TXN003572,2025-02-12,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-02-18,2025-02-18,on_time,Supplier 3
TXN003573,2025-02-13,SKU0007,haircare,ST007,WH001,7,104.64,732.48,8,2025-02-19,2025-02-19,on_time,Supplier 3
TXN003574,2025-02-14,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-02-16,2025-02-16,on_time,Supplier 3
TXN003575,2025-02-15,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-02-20,2025-02-20,on_time,Supplier 3
TXN003576,2025-02-16,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-02-18,2025-02-18,on_time,Supplier 3
TXN003577,2025-02-17,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-02-20,2025-02-20,on_time,Supplier 3
TXN003578,2025-02-19,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-02-22,2025-02-22,on_time,Supplier 3
TXN003579,2025-02-20,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-02-22,2025-02-22,on_time,Supplier 3
TXN003580,2025-02-21,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-02-27,2025-02-28,delayed,Supplier 3
TXN003581,2025-02-22,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-02-28,2025-02-28,on_time,Supplier 3
TXN003582,2025-02-24,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-02-28,2025-02-28,on_time,Supplier 3
TXN003583,2025-02-25,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-02-28,2025-02-28,on_time,Supplier 3
TXN003584,2025-02-26,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-03-04,2025-03-07,delayed,Supplier 3
TXN003585,2025-02-28,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-03-05,2025-03-05,on_time,Supplier 3
TXN003586,2025-03-01,SKU0007,haircare,ST007,WH001,7,104.64,732.48,8,2025-03-07,2025-03-07,on_time,Supplier 3
TXN003587,2025-03-03,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-03-07,2025-03-07,on_time,Supplier 3
TXN003588,2025-03-04,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-03-08,2025-03-08,on_time,Supplier 3
TXN003589,2025-03-05,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-03-10,2025-03-10,on_time,Supplier 3
TXN003590,2025-03-07,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-03-12,2025-03-12,on_time,Supplier 3
TXN003591,2025-03-08,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-03-11,2025-03-11,on_time,Supplier 3
TXN003592,2025-03-09,SKU0007,haircare,ST007,WH001,10,104.64,1046.4,8,2025-03-11,2025-03-11,on_time,Supplier 3
TXN003593,2025-03-10,SKU0007,haircare,ST007,WH001,10,104.64,1046.4,8,2025-03-15,2025-03-15,on_time,Supplier 3
TXN003594,2025-03-11,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-03-15,2025-03-15,on_time,Supplier 3
TXN003595,2025-03-12,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-03-17,2025-03-17,on_time,Supplier 3
TXN003596,2025-03-13,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-03-16,2025-03-16,on_time,Supplier 3
TXN003597,2025-03-14,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-03-16,2025-03-19,delayed,Supplier 3
TXN003598,2025-03-15,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-03-20,2025-03-20,on_time,Supplier 3
TXN003599,2025-03-16,SKU0007,haircare,ST007,WH001,13,104.64,1360.32,8,2025-03-18,2025-03-18,on_time,Supplier 3
TXN003600,2025-03-17,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-03-22,2025-03-22,on_time,Supplier 3
TXN003601,2025-03-18,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-03-20,2025-03-20,on_time,Supplier 3
TXN003602,2025-03-19,SKU0007,haircare,ST007,WH001,7,104.64,732.48,8,2025-03-24,2025-03-24,on_time,Supplier 3
TXN003603,2025-03-20,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-03-23,2025-03-23,on_time,Supplier 3
TXN003604,2025-03-21,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-03-24,2025-03-24,on_time,Supplier 3
TXN003605,2025-03-22,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-03-24,2025-03-24,on_time,Supplier 3
TXN003606,2025-03-24,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-03-30,2025-03-30,on_time,Supplier 3
TXN003607,2025-03-25,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-03-27,2025-03-29,delayed,Supplier 3
TXN003608,2025-03-26,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-03-29,2025-03-29,on_time,Supplier 3
TXN003609,2025-03-27,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-03-30,2025-03-30,on_time,Supplier 3
TXN003610,2025-03-28,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-04-03,2025-04-03,on_time,Supplier 3
TXN003611,2025-03-29,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-04-03,2025-04-03,on_time,Supplier 3
TXN003612,2025-03-30,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-04-02,2025-04-02,on_time,Supplier 3
TXN003613,2025-03-31,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-04-03,2025-04-03,on_time,Supplier 3
TXN003614,2025-04-01,SKU0007,haircare,ST007,WH001,7,104.64,732.48,8,2025-04-04,2025-04-04,on_time,Supplier 3
TXN003615,2025-04-02,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-04-07,2025-04-07,on_time,Supplier 3
TXN003616,2025-04-03,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-04-08,2025-04-08,on_time,Supplier 3
TXN003617,2025-04-04,SKU0007,haircare,ST007,WH001,7,104.64,732.48,8,2025-04-09,2025-04-09,on_time,Supplier 3
TXN003618,2025-04-05,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-04-09,2025-04-10,delayed,Supplier 3
TXN003619,2025-04-06,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-04-10,2025-04-12,delayed,Supplier 3
TXN003620,2025-04-07,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-04-10,2025-04-10,on_time,Supplier 3
TXN003621,2025-04-08,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-04-13,2025-04-13,on_time,Supplier 3
TXN003622,2025-04-09,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-04-13,2025-04-13,on_time,Supplier 3
TXN003623,2025-04-10,SKU0007,haircare,ST007,WH001,8,104.64,837.12,8,2025-04-13,2025-04-13,on_time,Supplier 3
TXN003624,2025-04-11,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-04-16,2025-04-16,on_time,Supplier 3
TXN003625,2025-04-12,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-04-17,2025-04-17,on_time,Supplier 3
TXN003626,2025-04-13,SKU0007,haircare,ST007,WH001,7,104.64,732.48,8,2025-04-17,2025-04-17,on_time,Supplier 3
TXN003627,2025-04-15,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-04-17,2025-04-17,on_time,Supplier 3
TXN003628,2025-04-16,SKU0007,haircare,ST007,WH001,8,104.64,837.12,8,2025-04-21,2025-04-21,on_time,Supplier 3
TXN003629,2025-04-17,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-04-23,2025-04-26,delayed,Supplier 3
TXN003630,2025-04-18,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-04-20,2025-04-20,on_time,Supplier 3
TXN003631,2025-04-19,SKU0007,haircare,ST007,WH001,9,104.64,941.76,8,2025-04-25,2025-04-25,on_time,Supplier 3
TXN003632,2025-04-20,SKU0007,haircare,ST007,WH001,7,104.64,732.48,8,2025-04-25,2025-04-25,on_time,Supplier 3
TXN003633,2025-04-22,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-04-24,2025-04-24,on_time,Supplier 3
TXN003634,2025-04-23,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-04-28,2025-04-28,on_time,Supplier 3
TXN003635,2025-04-24,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-04-29,2025-04-29,on_time,Supplier 3
TXN003636,2025-04-25,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-05-01,2025-05-01,on_time,Supplier 3
TXN003637,2025-04-26,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-05-02,2025-05-02,on_time,Supplier 3
TXN003638,2025-04-27,SKU0007,haircare,ST007,WH001,8,104.64,837.12,8,2025-04-30,2025-04-30,on_time,Supplier 3
TXN003639,2025-04-28,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-05-02,2025-05-02,on_time,Supplier 3
TXN003640,2025-04-29,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-05-04,2025-05-04,on_time,Supplier 3
TXN003641,2025-05-01,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-05-06,2025-05-06,on_time,Supplier 3
TXN003642,2025-05-02,SKU0007,haircare,ST007,WH001,12,104.64,1255.68,8,2025-05-07,2025-05-07,on_time,Supplier 3
TXN003643,2025-05-03,SKU0007,haircare,ST007,WH001,8,104.64,837.12,8,2025-05-05,2025-05-07,delayed,Supplier 3
TXN003644,2025-05-05,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-05-10,2025-05-10,on_time,Supplier 3
TXN003645,2025-05-06,SKU0007,haircare,ST007,WH001,8,104.64,837.12,8,2025-05-09,2025-05-10,delayed,Supplier 3
TXN003646,2025-05-08,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-05-10,2025-05-10,on_time,Supplier 3
TXN003647,2025-05-09,SKU0007,haircare,ST007,WH001,9,104.64,941.76,8,2025-05-14,2025-05-15,delayed,Supplier 3
TXN003648,2025-05-11,SKU0007,haircare,ST007,WH001,8,104.64,837.12,8,2025-05-13,2025-05-13,on_time,Supplier 3
TXN003649,2025-05-12,SKU0007,haircare,ST007,WH001,8,104.64,837.12,8,2025-05-16,2025-05-16,on_time,Supplier 3
TXN003650,2025-05-13,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-05-18,2025-05-18,on_time,Supplier 3
TXN003651,2025-05-14,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-05-19,2025-05-21,delayed,Supplier 3
TXN003652,2025-05-15,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-05-20,2025-05-23,delayed,Supplier 3
TXN003653,2025-05-16,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-05-22,2025-05-22,on_time,Supplier 3
TXN003654,2025-05-17,SKU0007,haircare,ST007,WH001,10,104.64,1046.4,8,2025-05-23,2025-05-23,on_time,Supplier 3
TXN003655,2025-05-20,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-05-22,2025-05-22,on_time,Supplier 3
TXN003656,2025-05-21,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-05-23,2025-05-23,on_time,Supplier 3
TXN003657,2025-05-22,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-05-27,2025-05-27,on_time,Supplier 3
TXN003658,2025-05-23,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-05-26,2025-05-26,on_time,Supplier 3
TXN003659,2025-05-24,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-05-26,2025-05-26,on_time,Supplier 3
TXN003660,2025-05-25,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-05-29,2025-05-29,on_time,Supplier 3
TXN003661,2025-05-26,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-05-29,2025-05-29,on_time,Supplier 3
TXN003662,2025-05-27,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-05-30,2025-05-30,on_time,Supplier 3
TXN003663,2025-05-28,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-06-01,2025-06-01,on_time,Supplier 3
TXN003664,2025-05-29,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-06-02,2025-06-02,on_time,Supplier 3
TXN003665,2025-05-30,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-06-02,2025-06-02,on_time,Supplier 3
TXN003666,2025-05-31,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-06-04,2025-06-04,on_time,Supplier 3
TXN003667,2025-06-01,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-06-06,2025-06-08,delayed,Supplier 3
TXN003668,2025-06-02,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-06-08,2025-06-08,on_time,Supplier 3
TXN003669,2025-06-03,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-06-09,2025-06-09,on_time,Supplier 3
TXN003670,2025-06-04,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-06-08,2025-06-11,delayed,Supplier 3
TXN003671,2025-06-05,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-06-10,2025-06-10,on_time,Supplier 3
TXN003672,2025-06-06,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-06-10,2025-06-10,on_time,Supplier 3
TXN003673,2025-06-07,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-06-12,2025-06-12,on_time,Supplier 3
TXN003674,2025-06-08,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-06-12,2025-06-12,on_time,Supplier 3
TXN003675,2025-06-09,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-06-15,2025-06-15,on_time,Supplier 3
TXN003676,2025-06-10,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-06-16,2025-06-16,on_time,Supplier 3
TXN003677,2025-06-11,SKU0007,haircare,ST007,WH001,6,104.64,627.84,8,2025-06-14,2025-06-14,on_time,Supplier 3
TXN003678,2025-06-13,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-06-15,2025-06-15,on_time,Supplier 3
TXN003679,2025-06-14,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-06-18,2025-06-18,on_time,Supplier 3
TXN003680,2025-06-15,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-06-21,2025-06-21,on_time,Supplier 3
TXN003681,2025-06-16,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-06-22,2025-06-22,on_time,Supplier 3
TXN003682,2025-06-17,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-06-20,2025-06-20,on_time,Supplier 3
TXN003683,2025-06-18,SKU0007,haircare,ST007,WH001,2,104.64,209.28,8,2025-06-21,2025-06-21,on_time,Supplier 3
TXN003684,2025-06-19,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-06-21,2025-06-21,on_time,Supplier 3
TXN003685,2025-06-20,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-06-24,2025-06-24,on_time,Supplier 3
TXN003686,2025-06-23,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-06-29,2025-06-29,on_time,Supplier 3
TXN003687,2025-06-24,SKU0007,haircare,ST007,WH001,1,104.64,104.64,8,2025-06-26,2025-06-26,on_time,Supplier 3
TXN003688,2025-06-25,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-07-01,2025-07-01,on_time,Supplier 3
TXN003689,2025-06-26,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-06-28,2025-06-29,delayed,Supplier 3
TXN003690,2025-06-27,SKU0007,haircare,ST007,WH001,3,104.64,313.92,8,2025-07-02,2025-07-02,on_time,Supplier 3
TXN003691,2025-06-28,SKU0007,haircare,ST007,WH001,4,104.64,418.56,8,2025-07-03,2025-07-03,on_time,Supplier 3
TXN003692,2025-06-29,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-07-05,2025-07-05,on_time,Supplier 3
TXN003693,2025-06-30,SKU0007,haircare,ST007,WH001,5,104.64,523.2,8,2025-07-04,2025-07-04,on_time,Supplier 3
TXN003694,2025-01-01,SKU0007,haircare,ST008,WH001,7,104.64,732.48,12,2025-01-04,2025-01-04,on_time,Supplier 2
TXN003695,2025-01-02,SKU0007,haircare,ST008,WH001,3,104.64,313.92,12,2025-01-07,2025-01-07,on_time,Supplier 2
TXN003696,2025-01-03,SKU0007,haircare,ST008,WH001,4,104.64,418.56,12,2025-01-09,2025-01-09,on_time,Supplier 2
TXN003697,2025-01-04,SKU0007,haircare,ST008,WH001,10,104.64,1046.4,12,2025-01-06,2025-01-06,on_time,Supplier 2
TXN003698,2025-01-05,SKU0007,haircare,ST008,WH001,10,104.64,1046.4,12,2025-01-11,2025-01-11,on_time,Supplier 2
TXN003699,2025-01-06,SKU0007,haircare,ST008,WH001,7,104.64,732.48,12,2025-01-11,2025-01-11,on_time,Supplier 2
TXN003700,2025-01-08,SKU0007,haircare,ST008,WH001,4,104.64,418.56,12,2025-01-14,2025-01-14,on_time,Supplier 2
TXN003701,2025-01-09,SKU0007,haircare,ST008,WH001,6,104.64,627.84,12,2025-01-15,2025-01-15,on_time,Supplier 2
TXN003702,2025-01-10,SKU0007,haircare,ST008,WH001,12,104.64,1255.68,12,2025-01-15,2025-01-15,on_time,Supplier 2
TXN003703,2025-01-11,SKU0007,haircare,ST008,WH001,6,104.64,627.84,12,2025-01-14,2025-01-14,on_time,Supplier 2
TXN003704,2025-01-12,SKU0007,haircare,ST008,WH001,9,104.64,941.76,12,2025-01-16,2025-01-16,on_time,Supplier 2
TXN003705,2025-01-13,SKU0007,haircare,ST008,WH001,4,104.64,418.56,12,2025-01-17,2025-01-17,on_time,Supplier 2
